Junction_ID,Date,Time,Vehicle_Count,Average_Speed_kmph,Congestion_Level,Weather,Signal_State_Green,Signal_State_Red
J4,13-03-2024,17:00,44,39.22291541,3,Rain,48,75
J5,13-03-2024,17:00,34,33.21226518,2,Rain,32,37
J1,13-03-2024,17:15,29,26.07540882,2,Rain,43,79
J2,13-03-2024,17:15,37,32.92752888,2,Rain,45,59
J3,13-03-2024,17:15,27,44.15361363,2,Rain,31,70
J4,13-03-2024,17:15,33,27.02796998,2,Rain,40,44
J5,13-03-2024,17:15,33,36.55490092,2,Rain,57,86
J1,13-03-2024,17:30,34,26.07259484,2,Rain,34,76
J2,13-03-2024,17:30,37,22.57398271,2,Rain,37,41
J3,13-03-2024,17:30,37,32.49139556,2,Rain,37,74
J4,13-03-2024,17:30,36,43.07307233,2,Rain,40,60
J5,13-03-2024,17:30,30,31.63539151,2,Rain,44,65
J1,13-03-2024,17:45,30,41.95645667,2,Rain,34,34
J2,13-03-2024,17:45,31,53.65380868,2,Rain,29,75
J3,13-03-2024,17:45,40,34.57686126,3,Rain,39,80
J4,13-03-2024,17:45,29,36.32664225,2,Rain,28,44
J5,13-03-2024,17:45,32,23.44887392,2,Rain,36,34
J1,13-03-2024,18:00,57,21.03214157,3,Rain,36,89
J2,13-03-2024,18:00,37,31.13776618,2,Rain,39,55
J3,13-03-2024,18:00,36,33.40812426,2,Rain,27,79
J4,13-03-2024,18:00,22,33.35257435,2,Rain,36,69
J5,13-03-2024,18:00,38,48.57815162,2,Rain,58,81
J1,13-03-2024,18:15,42,36.57784828,3,Rain,37,58
J2,13-03-2024,18:15,34,33.406578,2,Rain,59,37
J3,13-03-2024,18:15,31,28.27463525,2,Rain,45,34
J4,13-03-2024,18:15,32,44.03209718,2,Rain,42,46
J5,13-03-2024,18:15,26,46.65077424,2,Rain,33,63
J1,13-03-2024,18:30,44,26.57796345,3,Rain,31,54
J2,13-03-2024,18:30,25,41.18570573,2,Rain,20,69
J3,13-03-2024,18:30,30,15.01690793,2,Rain,35,35
J4,13-03-2024,18:30,42,42.14296364,3,Rain,22,87
J5,13-03-2024,18:30,36,41.47879181,2,Rain,40,42
J1,13-03-2024,18:45,34,27.2740574,2,Rain,31,41
J2,13-03-2024,18:45,24,41.05926306,2,Rain,37,66
J3,13-03-2024,18:45,35,27.86859385,2,Rain,43,30
J4,13-03-2024,18:45,38,24.839063,2,Rain,46,32
J5,13-03-2024,18:45,43,30.92224803,3,Rain,30,58
J1,13-03-2024,19:00,34,39.1484747,2,Rain,47,32
J2,13-03-2024,19:00,29,26.87194686,2,Rain,38,89
J3,13-03-2024,19:00,32,47.82381434,2,Rain,44,63
J4,13-03-2024,19:00,39,25.90627848,2,Rain,55,60
J5,13-03-2024,19:00,36,27.37408809,2,Rain,50,31
J1,13-03-2024,19:15,38,20.97528663,2,Rain,42,57
J2,13-03-2024,19:15,32,46.94717704,2,Rain,32,55
J3,13-03-2024,19:15,25,44.65777865,2,Rain,20,38
J4,13-03-2024,19:15,31,41.63273096,2,Rain,46,69
J5,13-03-2024,19:15,37,40.98306775,2,Rain,20,77
J1,13-03-2024,19:30,23,39.94555265,2,Rain,36,77
J2,13-03-2024,19:30,43,34.81315094,3,Rain,21,56
J3,13-03-2024,19:30,34,26.04325191,2,Rain,48,33
J4,13-03-2024,19:30,29,34.30753192,2,Rain,58,80
J5,13-03-2024,19:30,37,29.16663599,2,Rain,57,74
J1,13-03-2024,19:45,47,38.62248085,3,Rain,38,40
J2,13-03-2024,19:45,41,52.53770472,3,Rain,56,55
J3,13-03-2024,19:45,35,51.37252832,2,Rain,58,72
J4,13-03-2024,19:45,39,31.66836415,2,Rain,46,87
J5,13-03-2024,19:45,36,37.50786396,2,Rain,40,60
J1,13-03-2024,20:00,38,23.71613023,2,Rain,47,50
J2,13-03-2024,20:00,39,28.87244041,2,Rain,46,38
J3,13-03-2024,20:00,32,46.44037971,2,Rain,47,70
J4,13-03-2024,20:00,39,35.61399649,2,Rain,41,53
J5,13-03-2024,20:00,39,18.42286043,2,Rain,42,52
J1,13-03-2024,20:15,26,43.75876437,2,Rain,40,78
J2,13-03-2024,20:15,32,34.61917265,2,Rain,25,45
J3,13-03-2024,20:15,20,51.28024738,2,Rain,50,52
J4,13-03-2024,20:15,32,30.34910136,2,Rain,37,42
J5,13-03-2024,20:15,35,34.47486916,2,Rain,27,47
J1,13-03-2024,20:30,36,39.5451864,2,Rain,42,67
J2,13-03-2024,20:30,43,43.12841361,3,Rain,33,64
J3,13-03-2024,20:30,42,45.83628617,3,Rain,36,67
J4,13-03-2024,20:30,29,50.00318773,2,Rain,30,83
J5,13-03-2024,20:30,41,30.62301467,3,Rain,46,60
J1,13-03-2024,20:45,30,51.16465631,2,Rain,58,47
J2,13-03-2024,20:45,39,39.84742526,2,Rain,37,45
J3,13-03-2024,20:45,30,34.93050432,2,Rain,50,36
J4,13-03-2024,20:45,32,34.37146407,2,Rain,53,73
J5,13-03-2024,20:45,35,36.93478118,2,Rain,52,34
J1,13-03-2024,21:00,14,43.45968914,1,Rain,33,54
J2,13-03-2024,21:00,19,35.86899447,1,Rain,54,47
J3,13-03-2024,21:00,21,37.32344446,2,Rain,48,53
J4,13-03-2024,21:00,21,31.31651679,2,Rain,23,73
J5,13-03-2024,21:00,18,33.80755339,1,Rain,43,62
J1,13-03-2024,21:15,17,34.8346215,1,Rain,23,34
J2,13-03-2024,21:15,16,38.08644242,1,Rain,29,45
J3,13-03-2024,21:15,21,30.84034025,2,Rain,33,40
J4,13-03-2024,21:15,19,18.41961002,1,Rain,53,61
J5,13-03-2024,21:15,20,26.65508191,2,Rain,42,77
J1,13-03-2024,21:30,26,33.25345169,2,Rain,37,53
J2,13-03-2024,21:30,19,25.20899737,1,Rain,31,79
J3,13-03-2024,21:30,18,50.62691784,1,Rain,23,87
J4,13-03-2024,21:30,23,43.78446793,2,Rain,44,59
J5,13-03-2024,21:30,27,22.55875308,2,Rain,57,59
J1,13-03-2024,21:45,17,42.76013702,1,Rain,32,35
J2,13-03-2024,21:45,24,32.1698847,2,Rain,58,75
J3,13-03-2024,21:45,31,23.00890058,2,Rain,20,46
J4,13-03-2024,21:45,25,54.70095725,2,Rain,58,85
J5,13-03-2024,21:45,20,37.71876938,2,Rain,30,77
J1,13-03-2024,22:00,20,36.31810735,2,Rain,44,30
J2,13-03-2024,22:00,15,42.34586904,1,Rain,47,47
J3,13-03-2024,22:00,28,33.85673687,2,Rain,24,49
J4,13-03-2024,22:00,21,44.00735868,2,Rain,53,76
J5,13-03-2024,22:00,20,47.2714404,2,Rain,29,41
J1,13-03-2024,22:15,25,46.98978065,2,Rain,38,48
J2,13-03-2024,22:15,17,32.69778277,1,Rain,30,74
J3,13-03-2024,22:15,18,22.67762818,1,Rain,45,70
J4,13-03-2024,22:15,20,42.13063805,2,Rain,58,81
J5,13-03-2024,22:15,15,46.5194821,1,Rain,49,86
J1,13-03-2024,22:30,20,32.39360599,2,Rain,30,47
J2,13-03-2024,22:30,20,30.31994411,2,Rain,43,32
J3,13-03-2024,22:30,14,35.07401087,1,Rain,56,76
J4,13-03-2024,22:30,19,39.51402865,1,Rain,45,89
J5,13-03-2024,22:30,19,58.04932529,1,Rain,53,41
J1,13-03-2024,22:45,20,26.8739075,2,Rain,36,67
J2,13-03-2024,22:45,18,44.93772763,1,Rain,52,57
J3,13-03-2024,22:45,20,40.75910238,2,Rain,49,64
J4,13-03-2024,22:45,15,21.64370803,1,Rain,54,41
J5,13-03-2024,22:45,18,36.74902364,1,Rain,23,55
J1,13-03-2024,23:00,17,32.08310288,1,Rain,20,51
J2,13-03-2024,23:00,22,32.99677731,2,Rain,30,62
J3,13-03-2024,23:00,18,27.92436631,1,Rain,41,47
J4,13-03-2024,23:00,17,42.35767964,1,Rain,34,67
J5,13-03-2024,23:00,24,48.76363478,2,Rain,54,59
J1,13-03-2024,23:15,18,26.97642683,1,Rain,20,54
J2,13-03-2024,23:15,17,43.9776879,1,Rain,34,76
J3,13-03-2024,23:15,26,31.52764203,2,Rain,40,34
J4,13-03-2024,23:15,23,49.90954341,2,Rain,26,54
J5,13-03-2024,23:15,16,22.04610016,1,Rain,38,35
J1,13-03-2024,23:30,19,36.43349044,1,Rain,34,42
J2,13-03-2024,23:30,24,46.84251933,2,Rain,35,83
J3,13-03-2024,23:30,24,38.14356422,2,Rain,55,54
J4,13-03-2024,23:30,27,42.94048135,2,Rain,45,72
J5,13-03-2024,23:30,26,32.89771489,2,Rain,25,66
J1,13-03-2024,23:45,23,25.10545276,2,Rain,53,66
J2,13-03-2024,23:45,18,23.72655512,1,Rain,55,79
J3,13-03-2024,23:45,22,41.81648426,2,Rain,55,72
J4,13-03-2024,23:45,15,56.38676403,1,Rain,44,34
J5,13-03-2024,23:45,14,33.28810605,1,Rain,33,71
J1,14-03-2024,00:00,24,39.95094085,2,Fog,23,50
J2,14-03-2024,00:00,15,43.04926133,1,Fog,45,45
J3,14-03-2024,00:00,25,28.93381333,2,Fog,21,89
J4,14-03-2024,00:00,18,30.13673082,1,Fog,27,63
J5,14-03-2024,00:00,16,33.50397472,1,Fog,51,73
J1,14-03-2024,00:15,16,31.05213736,1,Fog,48,33
J2,14-03-2024,00:15,25,45.66313333,2,Fog,48,36
J3,14-03-2024,00:15,19,21.758121,1,Fog,20,50
J4,14-03-2024,00:15,24,29.1803523,2,Fog,29,85
J5,14-03-2024,00:15,18,27.83177022,1,Fog,50,51
J1,14-03-2024,00:30,14,43.91684964,1,Fog,20,63
J2,14-03-2024,00:30,27,41.56437688,2,Fog,52,89
J3,14-03-2024,00:30,16,40.74964438,1,Fog,34,58
J4,14-03-2024,00:30,24,42.804503,2,Fog,42,31
J5,14-03-2024,00:30,21,36.70180519,2,Fog,22,54
J1,14-03-2024,00:45,26,45.44479537,2,Fog,56,58
J2,14-03-2024,00:45,17,36.64552178,1,Fog,56,68
J3,14-03-2024,00:45,24,36.16161527,2,Fog,43,57
J4,14-03-2024,00:45,22,46.91302767,2,Fog,31,43
J5,14-03-2024,00:45,23,39.82787293,2,Fog,51,40
J1,14-03-2024,01:00,28,45.50443103,2,Fog,25,77
J2,14-03-2024,01:00,23,27.93023314,2,Fog,47,51
J3,14-03-2024,01:00,32,29.29333058,2,Fog,27,54
J4,14-03-2024,01:00,19,36.83219637,1,Fog,54,86
J5,14-03-2024,01:00,22,44.57215551,2,Fog,42,82
J1,14-03-2024,01:15,29,36.06074146,2,Fog,46,71
J2,14-03-2024,01:15,23,39.74283484,2,Fog,43,34
J3,14-03-2024,01:15,15,52.57110566,1,Fog,47,60
J4,14-03-2024,01:15,20,29.89853993,2,Fog,30,42
J5,14-03-2024,01:15,24,44.85316109,2,Fog,53,64
J1,14-03-2024,01:30,23,39.85809372,2,Fog,44,71
J2,14-03-2024,01:30,25,37.77137361,2,Fog,45,84
J3,14-03-2024,01:30,16,46.11288117,1,Fog,38,30
J4,14-03-2024,01:30,14,37.80942488,1,Fog,36,55
J5,14-03-2024,01:30,21,18.88817021,2,Fog,54,54
J1,14-03-2024,01:45,24,38.15239816,2,Fog,44,59
J2,14-03-2024,01:45,18,40.48934005,1,Fog,45,58
J3,14-03-2024,01:45,16,45.22008598,1,Fog,21,62
J4,14-03-2024,01:45,20,40.05076285,2,Fog,56,33
J5,14-03-2024,01:45,26,24.70808247,2,Fog,39,86
J1,14-03-2024,02:00,14,29.97067456,1,Fog,20,43
J2,14-03-2024,02:00,23,31.03990197,2,Fog,51,57
J3,14-03-2024,02:00,18,34.34095884,1,Fog,59,39
J4,14-03-2024,02:00,21,34.4483887,2,Fog,32,81
J5,14-03-2024,02:00,25,27.75310718,2,Fog,51,32
J1,14-03-2024,02:15,28,34.94152889,2,Fog,57,53
J2,14-03-2024,02:15,19,37.25001959,1,Fog,27,45
J3,14-03-2024,02:15,20,41.15911161,2,Fog,56,33
J4,14-03-2024,02:15,17,50.85534346,3,Fog,20,86
J5,14-03-2024,02:15,17,52.27150022,1,Fog,56,74
J1,14-03-2024,02:30,29,38.56185463,2,Fog,29,63
J2,14-03-2024,02:30,16,40.10993483,1,Fog,37,72
J3,14-03-2024,02:30,13,32.18047718,1,Fog,37,54
J4,14-03-2024,02:30,18,44.83135544,1,Fog,35,65
J5,14-03-2024,02:30,27,34.05490993,2,Fog,45,83
J1,14-03-2024,02:45,26,46.37353058,2,Fog,21,61
J2,14-03-2024,02:45,18,37.78666965,1,Fog,57,30
J3,14-03-2024,02:45,21,45.119656,2,Fog,38,74
J4,14-03-2024,02:45,29,19.44592253,2,Fog,20,66
J5,14-03-2024,02:45,19,34.89527524,1,Fog,32,74
J1,14-03-2024,03:00,12,50.79067735,1,Fog,35,50
J2,14-03-2024,03:00,18,22.94047123,1,Fog,39,57
J3,14-03-2024,03:00,15,42.51184282,1,Fog,57,30
J4,14-03-2024,03:00,15,37.66237515,1,Fog,44,54
J5,14-03-2024,03:00,15,46.35965851,1,Fog,32,86
J1,14-03-2024,03:15,18,47.90323824,1,Fog,47,44
J2,14-03-2024,03:15,16,41.13598192,1,Fog,33,69
J3,14-03-2024,03:15,16,40.7351385,1,Fog,29,69
J4,14-03-2024,03:15,17,50.36836488,1,Fog,40,39
J5,14-03-2024,03:15,27,57.65685347,2,Fog,55,44
J1,14-03-2024,03:30,18,41.82216059,1,Fog,44,47
J2,14-03-2024,03:30,23,36.48305334,2,Fog,39,67
J3,14-03-2024,03:30,22,48.30967194,2,Fog,33,55
J4,14-03-2024,03:30,21,32.34861613,2,Fog,36,67
J5,14-03-2024,03:30,22,30.55343837,2,Fog,22,41
J1,14-03-2024,03:45,22,40.19408919,2,Fog,50,77
J2,14-03-2024,03:45,20,47.8835826,2,Fog,38,70
J3,14-03-2024,03:45,19,28.79582924,1,Fog,24,31
J4,14-03-2024,03:45,27,36.67990455,2,Fog,20,82
J5,14-03-2024,03:45,12,34.94887549,1,Fog,57,54
J1,14-03-2024,04:00,22,51.68517344,2,Fog,40,52
J2,14-03-2024,04:00,22,42.09953454,2,Fog,27,31
J3,14-03-2024,04:00,21,38.76883491,2,Fog,44,80
J4,14-03-2024,04:00,20,46.32401415,2,Fog,40,43
J5,14-03-2024,04:00,12,27.15522975,1,Fog,24,37
J1,14-03-2024,04:15,28,46.77961173,2,Fog,45,54
J2,14-03-2024,04:15,16,41.60404676,1,Fog,42,76
J3,14-03-2024,04:15,23,38.18272058,2,Fog,59,51
J4,14-03-2024,04:15,21,35.76183285,2,Fog,33,33
J5,14-03-2024,04:15,22,39.15658583,2,Fog,52,70
J1,14-03-2024,04:30,27,56.61799494,2,Fog,29,72
J2,14-03-2024,04:30,24,40.00231802,2,Fog,32,78
J3,14-03-2024,04:30,17,49.16719384,1,Fog,22,40
J4,14-03-2024,04:30,12,37.75945852,1,Fog,22,42
J5,14-03-2024,04:30,16,41.91389165,1,Fog,30,85
J1,14-03-2024,04:45,15,42.58809815,1,Fog,24,70
J2,14-03-2024,04:45,20,41.54826954,2,Fog,44,71
J3,14-03-2024,04:45,13,37.78579218,1,Fog,59,69
J4,14-03-2024,04:45,19,44.11546547,1,Fog,43,39
J5,14-03-2024,04:45,19,38.79727616,1,Fog,36,40
J1,14-03-2024,05:00,17,41.19359444,1,Fog,54,40
J2,14-03-2024,05:00,18,42.38714289,1,Fog,47,85
J3,14-03-2024,05:00,12,34.22595936,1,Fog,49,45
J4,14-03-2024,05:00,23,30.19030516,2,Fog,50,54
J5,14-03-2024,05:00,19,45.13224824,1,Fog,50,36
J1,14-03-2024,05:15,28,33.62156122,2,Fog,43,43
J2,14-03-2024,05:15,24,24.2550616,2,Fog,56,39
J3,14-03-2024,05:15,21,47.57233387,2,Fog,36,51
J4,14-03-2024,05:15,19,29.94275258,1,Fog,20,44
J5,14-03-2024,05:15,19,51.77080487,1,Fog,44,64
J1,14-03-2024,05:30,21,34.11320073,2,Fog,28,48
J2,14-03-2024,05:30,18,36.97322026,1,Fog,39,41
J3,14-03-2024,05:30,22,29.51836511,2,Fog,42,37
J4,14-03-2024,05:30,16,33.5479651,1,Fog,54,47
J5,14-03-2024,05:30,17,29.61657275,1,Fog,53,65
J1,14-03-2024,05:45,27,48.01995613,2,Fog,53,35
J2,14-03-2024,05:45,20,38.83407089,2,Fog,22,30
J3,14-03-2024,05:45,17,39.00486273,1,Fog,55,37
J4,14-03-2024,05:45,28,37.96008151,2,Fog,47,63
J5,14-03-2024,05:45,22,44.48913671,2,Fog,29,33
J1,14-03-2024,06:00,21,16.57615196,2,Fog,54,43
J2,14-03-2024,06:00,18,50.46817142,1,Fog,32,80
J3,14-03-2024,06:00,26,27.83941661,2,Fog,48,71
J4,14-03-2024,06:00,12,41.37829957,1,Fog,47,58
J5,14-03-2024,06:00,18,41.24134665,1,Fog,27,46
J1,14-03-2024,06:15,16,38.49935723,1,Fog,57,69
J2,14-03-2024,06:15,23,44.84076747,2,Fog,26,88
J3,14-03-2024,06:15,25,37.35681933,2,Fog,57,40
J4,14-03-2024,06:15,18,37.78229921,1,Fog,28,80
J5,14-03-2024,06:15,16,42.92346475,1,Fog,23,51
J1,14-03-2024,06:30,26,25.87118946,2,Fog,50,72
J2,14-03-2024,06:30,21,46.4571852,2,Fog,37,75
J3,14-03-2024,06:30,20,48.39763401,2,Fog,50,31
J4,14-03-2024,06:30,22,42.39743416,2,Fog,53,88
J5,14-03-2024,06:30,25,28.88351944,2,Fog,43,72
J1,14-03-2024,06:45,21,22.25340479,2,Fog,23,31
J2,14-03-2024,06:45,18,30.39807557,1,Fog,32,60
J3,14-03-2024,06:45,23,32.70968757,2,Fog,40,49
J4,14-03-2024,06:45,26,41.1696089,2,Fog,28,79
J5,14-03-2024,06:45,15,29.56854733,1,Fog,29,60
J1,14-03-2024,07:00,33,46.06373888,2,Fog,48,51
J2,14-03-2024,07:00,43,36.42398344,3,Fog,57,33
J3,14-03-2024,07:00,37,33.51260569,2,Fog,55,39
J4,14-03-2024,07:00,28,33.76050907,2,Fog,57,31
J5,14-03-2024,07:00,22,41.43512346,2,Fog,52,48
J1,14-03-2024,07:15,29,30.09469351,2,Fog,51,55
J2,14-03-2024,07:15,31,30.83364261,2,Fog,23,69
J3,14-03-2024,07:15,39,39.4592539,2,Fog,27,35
J4,14-03-2024,07:15,29,26.54702068,2,Fog,50,44
J5,14-03-2024,07:15,31,21.08958849,2,Fog,41,75
J1,14-03-2024,07:30,41,37.39750035,3,Fog,32,83
J2,14-03-2024,07:30,33,41.68164858,2,Fog,50,80
J3,14-03-2024,07:30,38,28.38755951,2,Fog,54,83
J4,14-03-2024,07:30,31,42.83182121,2,Fog,35,36
J5,14-03-2024,07:30,29,51.8126077,2,Fog,36,89
J1,14-03-2024,07:45,30,38.6321968,2,Fog,32,81
J2,14-03-2024,07:45,32,43.77040307,2,Fog,25,57
J3,14-03-2024,07:45,44,40.14025848,3,Fog,35,71
J4,14-03-2024,07:45,31,24.72729511,2,Fog,45,48
J5,14-03-2024,07:45,30,35.30386148,2,Fog,46,49
J1,14-03-2024,08:00,31,27.1704479,2,Clear,44,56
J2,14-03-2024,08:00,45,24.7726286,3,Clear,57,86
J3,14-03-2024,08:00,36,35.63884797,2,Clear,53,33
J4,14-03-2024,08:00,35,22.82127699,2,Clear,20,69
J5,14-03-2024,08:00,41,33.03757689,3,Clear,48,76
J1,14-03-2024,08:15,31,36.01002152,2,Clear,58,46
J2,14-03-2024,08:15,33,39.26037781,2,Clear,22,79
J3,14-03-2024,08:15,38,36.00431296,2,Clear,29,40
J4,14-03-2024,08:15,34,34.26572009,2,Clear,49,33
J5,14-03-2024,08:15,37,19.35540886,2,Clear,50,57
J1,14-03-2024,08:30,39,14.88201453,2,Clear,56,56
J2,14-03-2024,08:30,35,28.67899857,2,Clear,20,65
J3,14-03-2024,08:30,34,20.74216578,2,Clear,41,61
J4,14-03-2024,08:30,24,34.82379351,2,Clear,32,48
J5,14-03-2024,08:30,32,28.62820356,2,Clear,32,64
J1,14-03-2024,08:45,42,41.77887093,3,Clear,44,75
J2,14-03-2024,08:45,31,29.15251079,2,Clear,39,70
J3,14-03-2024,08:45,37,57.25381096,2,Clear,29,67
J4,14-03-2024,08:45,40,26.58420117,3,Clear,27,69
J5,14-03-2024,08:45,30,50.9124768,2,Clear,46,89
J1,14-03-2024,09:00,30,55.02309276,2,Clear,22,71
J2,14-03-2024,09:00,43,28.55767711,3,Clear,49,83
J3,14-03-2024,09:00,36,20.82629348,2,Clear,34,34
J4,14-03-2024,09:00,27,39.2695992,2,Clear,32,76
J5,14-03-2024,09:00,41,37.2704055,3,Clear,40,77
J1,14-03-2024,09:15,40,24.82464711,3,Clear,56,88
J2,14-03-2024,09:15,35,48.61193569,2,Clear,39,35
J3,14-03-2024,09:15,23,36.14274033,2,Clear,56,52
J4,14-03-2024,09:15,33,31.93829714,2,Clear,39,75
J5,14-03-2024,09:15,24,43.51524649,2,Clear,37,60
J1,14-03-2024,09:30,25,39.5337178,2,Clear,36,47
J2,14-03-2024,09:30,22,32.05435196,2,Clear,30,40
J3,14-03-2024,09:30,41,36.25071364,3,Clear,47,38
J4,14-03-2024,09:30,37,18.34275397,2,Clear,39,51
J5,14-03-2024,09:30,38,31.93640796,2,Clear,59,38
J1,14-03-2024,09:45,35,33.53291099,2,Clear,30,83
J2,14-03-2024,09:45,31,24.8571003,2,Clear,50,49
J3,14-03-2024,09:45,27,31.0577318,2,Clear,34,32
J4,14-03-2024,09:45,39,41.30956213,2,Clear,32,79
J5,14-03-2024,09:45,52,25.44543686,3,Clear,50,62
J1,14-03-2024,10:00,33,37.00506319,2,Clear,37,68
J2,14-03-2024,10:00,38,50.30803895,2,Clear,47,75
J3,14-03-2024,10:00,30,34.65976756,2,Clear,48,32
J4,14-03-2024,10:00,35,39.41796492,2,Clear,22,59
J5,14-03-2024,10:00,28,34.59630421,2,Clear,55,76
J1,14-03-2024,10:15,42,31.68385707,3,Clear,33,37
J2,14-03-2024,10:15,35,34.76000722,2,Clear,53,74
J3,14-03-2024,10:15,36,33.58811074,2,Clear,50,49
J4,14-03-2024,10:15,41,30.27554861,3,Clear,42,32
J5,14-03-2024,10:15,40,36.52818975,3,Clear,38,82
J1,14-03-2024,10:30,35,32.10753064,2,Clear,50,79
J2,14-03-2024,10:30,28,33.98747353,2,Clear,58,84
J3,14-03-2024,10:30,30,32.87076735,2,Clear,48,55
J4,14-03-2024,10:30,27,40.25715969,2,Clear,28,60
J5,14-03-2024,10:30,26,26.91209764,2,Clear,31,49
J1,14-03-2024,10:45,35,43.91960315,2,Clear,36,48
J2,14-03-2024,10:45,36,31.55696172,2,Clear,34,76
J3,14-03-2024,10:45,31,36.31820274,2,Clear,21,63
J4,14-03-2024,10:45,31,52.42059639,2,Clear,49,78
J5,14-03-2024,10:45,36,34.684569,2,Clear,53,61
J1,14-03-2024,11:00,25,45.9328825,2,Clear,36,30
J2,14-03-2024,11:00,23,39.00882858,2,Clear,26,69
J3,14-03-2024,11:00,22,46.22456208,2,Clear,38,53
J4,14-03-2024,11:00,24,39.82287551,2,Clear,37,47
J5,14-03-2024,11:00,21,37.22991445,2,Clear,59,66
J1,14-03-2024,11:15,15,38.69055002,1,Clear,34,46
J2,14-03-2024,11:15,23,18.83357629,2,Clear,49,77
J3,14-03-2024,11:15,20,49.51507538,2,Clear,48,76
J4,14-03-2024,11:15,19,40.21900936,1,Clear,42,66
J5,14-03-2024,11:15,19,29.46415941,1,Clear,49,62
J1,14-03-2024,11:30,22,44.13421968,2,Clear,46,49
J2,14-03-2024,11:30,23,46.05865397,2,Clear,52,57
J3,14-03-2024,11:30,22,27.99402399,2,Clear,32,85
J4,14-03-2024,11:30,25,51.705599,2,Clear,42,77
J5,14-03-2024,11:30,18,49.19054609,1,Clear,43,60
J1,14-03-2024,11:45,22,28.04869837,2,Clear,48,53
J2,14-03-2024,11:45,19,46.58846303,1,Clear,25,56
J3,14-03-2024,11:45,17,36.67560819,1,Clear,29,75
J4,14-03-2024,11:45,16,27.13664631,1,Clear,37,55
J5,14-03-2024,11:45,20,36.02343931,2,Clear,25,75
J1,14-03-2024,12:00,14,46.13523505,1,Clear,22,59
J2,14-03-2024,12:00,26,30.42817808,2,Clear,37,56
J3,14-03-2024,12:00,23,34.34772356,2,Clear,54,83
J4,14-03-2024,12:00,17,40.69669993,3,Clear,25,68
J5,14-03-2024,12:00,18,33.89358531,1,Clear,49,68
J1,14-03-2024,12:15,28,39.70759217,2,Clear,36,70
J2,14-03-2024,12:15,25,41.85593304,2,Clear,42,32
J3,14-03-2024,12:15,17,32.23865435,1,Clear,23,89
J4,14-03-2024,12:15,21,51.72713767,2,Clear,41,43
J5,14-03-2024,12:15,22,44.61869156,2,Clear,21,69
J1,14-03-2024,12:30,20,35.00090182,2,Clear,23,65
J2,14-03-2024,12:30,22,35.68221553,2,Clear,39,72
J3,14-03-2024,12:30,19,29.94091995,1,Clear,29,64
J4,14-03-2024,12:30,18,40.61886642,1,Clear,50,59
J5,14-03-2024,12:30,20,37.69911582,2,Clear,28,74
J1,14-03-2024,12:45,16,38.64975657,1,Clear,58,77
J2,14-03-2024,12:45,23,41.29587479,2,Clear,26,82
J3,14-03-2024,12:45,21,43.18439735,2,Clear,21,55
J4,14-03-2024,12:45,21,30.53622047,2,Clear,56,53
J5,14-03-2024,12:45,19,48.2080283,1,Clear,23,52
J1,14-03-2024,13:00,26,52.79315011,2,Clear,41,58
J2,14-03-2024,13:00,24,30.35511708,2,Clear,34,32
J3,14-03-2024,13:00,14,45.65534696,1,Clear,47,48
J4,14-03-2024,13:00,16,29.17353341,1,Clear,41,38
J5,14-03-2024,13:00,25,34.10867806,2,Clear,25,65
J1,14-03-2024,13:15,19,55.26400294,1,Clear,33,45
J2,14-03-2024,13:15,23,36.75970907,2,Clear,33,56
J3,14-03-2024,13:15,14,40.64749515,1,Clear,35,60
J4,14-03-2024,13:15,23,44.23848207,2,Clear,28,78
J5,14-03-2024,13:15,18,22.64198466,1,Clear,49,77
J1,14-03-2024,13:30,21,36.07287746,2,Clear,55,66
J2,14-03-2024,13:30,23,42.40048859,2,Clear,33,39
J3,14-03-2024,13:30,22,24.95136115,2,Clear,59,40
J4,14-03-2024,13:30,19,32.08088318,1,Clear,41,65
J5,14-03-2024,13:30,17,33.60901804,1,Clear,24,47
J1,14-03-2024,13:45,27,53.81833324,2,Clear,33,65
J2,14-03-2024,13:45,22,45.96749656,2,Clear,44,89
J3,14-03-2024,13:45,17,39.34062926,1,Clear,29,74
J4,14-03-2024,13:45,21,46.00971413,2,Clear,31,30
J5,14-03-2024,13:45,19,34.55748195,1,Clear,40,44
J1,14-03-2024,14:00,18,39.94364294,1,Clear,49,45
J2,14-03-2024,14:00,21,44.32410481,2,Clear,36,77
J3,14-03-2024,14:00,16,34.65884014,1,Clear,58,71
J4,14-03-2024,14:00,21,31.42017304,2,Clear,24,42
J5,14-03-2024,14:00,18,41.33127843,1,Clear,20,37
J1,14-03-2024,14:15,18,28.31862641,1,Clear,49,60
J2,14-03-2024,14:15,17,32.54082065,1,Clear,25,56
J3,14-03-2024,14:15,14,55.83791034,1,Clear,46,71
J4,14-03-2024,14:15,19,28.1536541,1,Clear,47,50
J5,14-03-2024,14:15,23,37.05988022,2,Clear,51,43
J1,14-03-2024,14:30,26,28.81135641,2,Clear,42,79
J2,14-03-2024,14:30,12,48.83062864,1,Clear,24,79
J3,14-03-2024,14:30,15,58.74107906,1,Clear,23,30
J4,14-03-2024,14:30,13,34.27983805,1,Clear,36,47
J5,14-03-2024,14:30,16,21.70023755,1,Clear,28,71
J1,14-03-2024,14:45,18,30.68036214,1,Clear,55,61
J2,14-03-2024,14:45,28,19.22309304,2,Clear,20,77
J3,14-03-2024,14:45,20,40.45049911,2,Clear,27,67
